track_sample_id,label,source_path,condition,bitrate,compressed_path,ok,status,size_bytes
sample_02137,FAKE,data/raw/Echoes/Echoes/TTA/suno/Pista_Afuera_Epstein_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02137.mp3,True,encoded,1445229
sample_02138,FAKE,data/raw/Echoes/Echoes/TTA/suno/Pista_Afuera_Epstein_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02138.mp3,True,encoded,2450349
sample_02138,FAKE,data/raw/Echoes/Echoes/TTA/suno/Pista_Afuera_Epstein_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02138.mp3,True,encoded,1225197
sample_02141,FAKE,data/raw/Echoes/Echoes/TTA/suno/Realize_Me_Jim_Rooster_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02141.mp3,True,encoded,3256749
sample_02141,FAKE,data/raw/Echoes/Echoes/TTA/suno/Realize_Me_Jim_Rooster_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02141.mp3,True,encoded,1628397
sample_02142,FAKE,data/raw/Echoes/Echoes/TTA/suno/Realize_Me_Jim_Rooster_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02142.mp3,True,encoded,4482093
sample_02142,FAKE,data/raw/Echoes/Echoes/TTA/suno/Realize_Me_Jim_Rooster_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02142.mp3,True,encoded,2241069
sample_02143,FAKE,data/raw/Echoes/Echoes/TTA/suno/Resistentialism_Nihilore_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02143.mp3,True,encoded,3277101
sample_02143,FAKE,data/raw/Echoes/Echoes/TTA/suno/Resistentialism_Nihilore_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02143.mp3,True,encoded,1638573
sample_02144,FAKE,data/raw/Echoes/Echoes/TTA/suno/Resistentialism_Nihilore_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02144.mp3,True,encoded,3634989
sample_02144,FAKE,data/raw/Echoes/Echoes/TTA/suno/Resistentialism_Nihilore_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02144.mp3,True,encoded,1817517
sample_02165,FAKE,data/raw/Echoes/Echoes/TTA/suno/Ugh_Humans_Can_Join_Mystery_Mammal_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02165.mp3,True,encoded,3188781
sample_02165,FAKE,data/raw/Echoes/Echoes/TTA/suno/Ugh_Humans_Can_Join_Mystery_Mammal_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02165.mp3,True,encoded,1594413
sample_02166,FAKE,data/raw/Echoes/Echoes/TTA/suno/Ugh_Humans_Can_Join_Mystery_Mammal_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02166.mp3,True,encoded,6112941
sample_02166,FAKE,data/raw/Echoes/Echoes/TTA/suno/Ugh_Humans_Can_Join_Mystery_Mammal_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02166.mp3,True,encoded,3056493
sample_02183,FAKE,data/raw/Echoes/Echoes/TTA/suno/Different_Day_First_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02183.mp3,True,encoded,3330861
sample_02183,FAKE,data/raw/Echoes/Echoes/TTA/suno/Different_Day_First_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02183.mp3,True,encoded,1665453
sample_02184,FAKE,data/raw/Echoes/Echoes/TTA/suno/Different_Day_First_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02184.mp3,True,encoded,3195309
sample_02184,FAKE,data/raw/Echoes/Echoes/TTA/suno/Different_Day_First_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02184.mp3,True,encoded,1597677
sample_02193,FAKE,data/raw/Echoes/Echoes/TTA/suno/Hungry_Oh_Yeah_the_Future_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02193.mp3,True,encoded,2078253
sample_02193,FAKE,data/raw/Echoes/Echoes/TTA/suno/Hungry_Oh_Yeah_the_Future_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02193.mp3,True,encoded,1039149
sample_02194,FAKE,data/raw/Echoes/Echoes/TTA/suno/Hungry_Oh_Yeah_the_Future_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02194.mp3,True,encoded,1951149
sample_02194,FAKE,data/raw/Echoes/Echoes/TTA/suno/Hungry_Oh_Yeah_the_Future_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02194.mp3,True,encoded,975597
sample_02215,FAKE,data/raw/Echoes/Echoes/TTA/suno/Motocross_Mania_Monroeville_Music_Center_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02215.mp3,True,encoded,2077101
sample_02215,FAKE,data/raw/Echoes/Echoes/TTA/suno/Motocross_Mania_Monroeville_Music_Center_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02215.mp3,True,encoded,1038573
sample_02216,FAKE,data/raw/Echoes/Echoes/TTA/suno/Motocross_Mania_Monroeville_Music_Center_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02216.mp3,True,encoded,2269101
sample_02216,FAKE,data/raw/Echoes/Echoes/TTA/suno/Motocross_Mania_Monroeville_Music_Center_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02216.mp3,True,encoded,1134573
sample_02217,FAKE,data/raw/Echoes/Echoes/TTA/suno/Music_For_an_Underground_Circu_Ergo_Phizmiz_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02217.mp3,True,encoded,1793709
sample_02217,FAKE,data/raw/Echoes/Echoes/TTA/suno/Music_For_an_Underground_Circu_Ergo_Phizmiz_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02217.mp3,True,encoded,896877
sample_02218,FAKE,data/raw/Echoes/Echoes/TTA/suno/Music_For_an_Underground_Circu_Ergo_Phizmiz_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02218.mp3,True,encoded,1820973
sample_02218,FAKE,data/raw/Echoes/Echoes/TTA/suno/Music_For_an_Underground_Circu_Ergo_Phizmiz_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02218.mp3,True,encoded,910509
sample_02237,FAKE,data/raw/Echoes/Echoes/TTA/suno/She_Works_Tepid_Waters_Bird_Names_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02237.mp3,True,encoded,3116589
sample_02237,FAKE,data/raw/Echoes/Echoes/TTA/suno/She_Works_Tepid_Waters_Bird_Names_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02237.mp3,True,encoded,1558317
sample_02238,FAKE,data/raw/Echoes/Echoes/TTA/suno/She_Works_Tepid_Waters_Bird_Names_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02238.mp3,True,encoded,2669613
sample_02238,FAKE,data/raw/Echoes/Echoes/TTA/suno/She_Works_Tepid_Waters_Bird_Names_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02238.mp3,True,encoded,1334829
sample_02241,FAKE,data/raw/Echoes/Echoes/TTA/suno/Something_Dirty_Ergo_Phizmiz_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02241.mp3,True,encoded,2235693
sample_02241,FAKE,data/raw/Echoes/Echoes/TTA/suno/Something_Dirty_Ergo_Phizmiz_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02241.mp3,True,encoded,1117869
sample_02242,FAKE,data/raw/Echoes/Echoes/TTA/suno/Something_Dirty_Ergo_Phizmiz_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02242.mp3,True,encoded,2213421
sample_02242,FAKE,data/raw/Echoes/Echoes/TTA/suno/Something_Dirty_Ergo_Phizmiz_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02242.mp3,True,encoded,1106733
sample_02261,FAKE,data/raw/Echoes/Echoes/TTA/suno/Troubles_Ive_seen_Malaventura_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02261.mp3,True,encoded,3087789
sample_02261,FAKE,data/raw/Echoes/Echoes/TTA/suno/Troubles_Ive_seen_Malaventura_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02261.mp3,True,encoded,1543917
sample_02262,FAKE,data/raw/Echoes/Echoes/TTA/suno/Troubles_Ive_seen_Malaventura_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02262.mp3,True,encoded,3039789
sample_02262,FAKE,data/raw/Echoes/Echoes/TTA/suno/Troubles_Ive_seen_Malaventura_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02262.mp3,True,encoded,1519917
sample_02275,FAKE,data/raw/Echoes/Echoes/TTA/suno/Attention_Pete_Prodoehl_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02275.mp3,True,encoded,2359341
sample_02275,FAKE,data/raw/Echoes/Echoes/TTA/suno/Attention_Pete_Prodoehl_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02275.mp3,True,encoded,1179693
sample_02276,FAKE,data/raw/Echoes/Echoes/TTA/suno/Attention_Pete_Prodoehl_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02276.mp3,True,encoded,2260269
sample_02276,FAKE,data/raw/Echoes/Echoes/TTA/suno/Attention_Pete_Prodoehl_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02276.mp3,True,encoded,1130157
sample_02291,FAKE,data/raw/Echoes/Echoes/TTA/suno/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02291.mp3,True,encoded,3919533
sample_02291,FAKE,data/raw/Echoes/Echoes/TTA/suno/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02291.mp3,True,encoded,1959789
sample_02292,FAKE,data/raw/Echoes/Echoes/TTA/suno/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02292.mp3,True,encoded,3247149
sample_02292,FAKE,data/raw/Echoes/Echoes/TTA/suno/Head_of_Ancante_Talking_Tree_Akchamel_The_Giver_of_Illness_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02292.mp3,True,encoded,1623597
sample_02299,FAKE,data/raw/Echoes/Echoes/TTA/suno/I_Inflammator_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02299.mp3,True,encoded,2151213
sample_02299,FAKE,data/raw/Echoes/Echoes/TTA/suno/I_Inflammator_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02299.mp3,True,encoded,1075629
sample_02300,FAKE,data/raw/Echoes/Echoes/TTA/suno/I_Inflammator_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02300.mp3,True,encoded,2361645
sample_02300,FAKE,data/raw/Echoes/Echoes/TTA/suno/I_Inflammator_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02300.mp3,True,encoded,1180845
sample_02305,FAKE,data/raw/Echoes/Echoes/TTA/suno/LIQUID_SKULLS_voyageurs_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02305.mp3,True,encoded,2914221
sample_02305,FAKE,data/raw/Echoes/Echoes/TTA/suno/LIQUID_SKULLS_voyageurs_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02305.mp3,True,encoded,1457133
sample_02306,FAKE,data/raw/Echoes/Echoes/TTA/suno/LIQUID_SKULLS_voyageurs_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02306.mp3,True,encoded,2655789
sample_02306,FAKE,data/raw/Echoes/Echoes/TTA/suno/LIQUID_SKULLS_voyageurs_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02306.mp3,True,encoded,1327917
sample_02309,FAKE,data/raw/Echoes/Echoes/TTA/suno/Love_Dream_The_Zombie_Dandies_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02309.mp3,True,encoded,2186541
sample_02309,FAKE,data/raw/Echoes/Echoes/TTA/suno/Love_Dream_The_Zombie_Dandies_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02309.mp3,True,encoded,1093293
sample_02310,FAKE,data/raw/Echoes/Echoes/TTA/suno/Love_Dream_The_Zombie_Dandies_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02310.mp3,True,encoded,1317933
sample_02310,FAKE,data/raw/Echoes/Echoes/TTA/suno/Love_Dream_The_Zombie_Dandies_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02310.mp3,True,encoded,658989
sample_02335,FAKE,data/raw/Echoes/Echoes/TTA/suno/Sfogare_Il_Dissenso_Deiezione_HC_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02335.mp3,True,encoded,1246893
sample_02335,FAKE,data/raw/Echoes/Echoes/TTA/suno/Sfogare_Il_Dissenso_Deiezione_HC_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02335.mp3,True,encoded,623469
sample_02336,FAKE,data/raw/Echoes/Echoes/TTA/suno/Sfogare_Il_Dissenso_Deiezione_HC_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02336.mp3,True,encoded,1452333
sample_02336,FAKE,data/raw/Echoes/Echoes/TTA/suno/Sfogare_Il_Dissenso_Deiezione_HC_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02336.mp3,True,encoded,726189
sample_02343,FAKE,data/raw/Echoes/Echoes/TTA/suno/Stuttgart_Portrayal_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02343.mp3,True,encoded,3435309
sample_02343,FAKE,data/raw/Echoes/Echoes/TTA/suno/Stuttgart_Portrayal_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02343.mp3,True,encoded,1717677
sample_02344,FAKE,data/raw/Echoes/Echoes/TTA/suno/Stuttgart_Portrayal_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02344.mp3,True,encoded,3738669
sample_02344,FAKE,data/raw/Echoes/Echoes/TTA/suno/Stuttgart_Portrayal_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02344.mp3,True,encoded,1869357
sample_02345,FAKE,data/raw/Echoes/Echoes/TTA/suno/Terve_Teille_Чокнутый_Пропеллер_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02345.mp3,True,encoded,1992621
sample_02345,FAKE,data/raw/Echoes/Echoes/TTA/suno/Terve_Teille_Чокнутый_Пропеллер_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02345.mp3,True,encoded,996333
sample_02346,FAKE,data/raw/Echoes/Echoes/TTA/suno/Terve_Teille_Чокнутый_Пропеллер_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02346.mp3,True,encoded,1367853
sample_02346,FAKE,data/raw/Echoes/Echoes/TTA/suno/Terve_Teille_Чокнутый_Пропеллер_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02346.mp3,True,encoded,683949
sample_02359,FAKE,data/raw/Echoes/Echoes/TTA/suno/Where_Is_Everything_The_Moi_Non_Plus_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02359.mp3,True,encoded,1819053
sample_02359,FAKE,data/raw/Echoes/Echoes/TTA/suno/Where_Is_Everything_The_Moi_Non_Plus_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02359.mp3,True,encoded,909549
sample_02360,FAKE,data/raw/Echoes/Echoes/TTA/suno/Where_Is_Everything_The_Moi_Non_Plus_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02360.mp3,True,encoded,1918509
sample_02360,FAKE,data/raw/Echoes/Echoes/TTA/suno/Where_Is_Everything_The_Moi_Non_Plus_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02360.mp3,True,encoded,959277
sample_02361,FAKE,data/raw/Echoes/Echoes/TTA/suno/Who_Loves_You_Dear_Mink_Lungs_suno_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02361.mp3,True,encoded,2396589
sample_02361,FAKE,data/raw/Echoes/Echoes/TTA/suno/Who_Loves_You_Dear_Mink_Lungs_suno_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02361.mp3,True,encoded,1198317
sample_02362,FAKE,data/raw/Echoes/Echoes/TTA/suno/Who_Loves_You_Dear_Mink_Lungs_suno_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02362.mp3,True,encoded,1963821
sample_02362,FAKE,data/raw/Echoes/Echoes/TTA/suno/Who_Loves_You_Dear_Mink_Lungs_suno_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02362.mp3,True,encoded,981933
sample_02389,FAKE,data/raw/Echoes/Echoes/TTA/udio/Dance_Harder_Three_Chain_Links_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02389.mp3,True,encoded,2098989
sample_02389,FAKE,data/raw/Echoes/Echoes/TTA/udio/Dance_Harder_Three_Chain_Links_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02389.mp3,True,encoded,1049517
sample_02390,FAKE,data/raw/Echoes/Echoes/TTA/udio/Dance_Harder_Three_Chain_Links_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02390.mp3,True,encoded,2098989
sample_02390,FAKE,data/raw/Echoes/Echoes/TTA/udio/Dance_Harder_Three_Chain_Links_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02390.mp3,True,encoded,1049517
sample_02401,FAKE,data/raw/Echoes/Echoes/TTA/udio/Fuckaboing_RoccoW_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02401.mp3,True,encoded,2098989
sample_02401,FAKE,data/raw/Echoes/Echoes/TTA/udio/Fuckaboing_RoccoW_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02401.mp3,True,encoded,1049517
sample_02402,FAKE,data/raw/Echoes/Echoes/TTA/udio/Fuckaboing_RoccoW_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02402.mp3,True,encoded,2098989
sample_02402,FAKE,data/raw/Echoes/Echoes/TTA/udio/Fuckaboing_RoccoW_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02402.mp3,True,encoded,1049517
sample_02417,FAKE,data/raw/Echoes/Echoes/TTA/udio/Night_Owl_Broke_For_Free_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02417.mp3,True,encoded,2098989
sample_02417,FAKE,data/raw/Echoes/Echoes/TTA/udio/Night_Owl_Broke_For_Free_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02417.mp3,True,encoded,1049517
sample_02418,FAKE,data/raw/Echoes/Echoes/TTA/udio/Night_Owl_Broke_For_Free_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02418.mp3,True,encoded,2098989
sample_02418,FAKE,data/raw/Echoes/Echoes/TTA/udio/Night_Owl_Broke_For_Free_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02418.mp3,True,encoded,1049517
sample_02437,FAKE,data/raw/Echoes/Echoes/TTA/udio/Pista_Afuera_Epstein_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02437.mp3,True,encoded,2098989
sample_02437,FAKE,data/raw/Echoes/Echoes/TTA/udio/Pista_Afuera_Epstein_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02437.mp3,True,encoded,1049517
sample_02438,FAKE,data/raw/Echoes/Echoes/TTA/udio/Pista_Afuera_Epstein_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02438.mp3,True,encoded,2098989
sample_02438,FAKE,data/raw/Echoes/Echoes/TTA/udio/Pista_Afuera_Epstein_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02438.mp3,True,encoded,1049517
sample_02441,FAKE,data/raw/Echoes/Echoes/TTA/udio/Realize_Me_Jim_Rooster_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02441.mp3,True,encoded,2098989
sample_02441,FAKE,data/raw/Echoes/Echoes/TTA/udio/Realize_Me_Jim_Rooster_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02441.mp3,True,encoded,1049517
sample_02442,FAKE,data/raw/Echoes/Echoes/TTA/udio/Realize_Me_Jim_Rooster_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02442.mp3,True,encoded,2098989
sample_02442,FAKE,data/raw/Echoes/Echoes/TTA/udio/Realize_Me_Jim_Rooster_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02442.mp3,True,encoded,1049517
sample_02443,FAKE,data/raw/Echoes/Echoes/TTA/udio/Resistentialism_Nihilore_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02443.mp3,True,encoded,2098989
sample_02443,FAKE,data/raw/Echoes/Echoes/TTA/udio/Resistentialism_Nihilore_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02443.mp3,True,encoded,1049517
sample_02444,FAKE,data/raw/Echoes/Echoes/TTA/udio/Resistentialism_Nihilore_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02444.mp3,True,encoded,2098989
sample_02444,FAKE,data/raw/Echoes/Echoes/TTA/udio/Resistentialism_Nihilore_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02444.mp3,True,encoded,1049517
sample_02465,FAKE,data/raw/Echoes/Echoes/TTA/udio/Ugh_Humans_Can_Join_Mystery_Mammal_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02465.mp3,True,encoded,2098989
sample_02465,FAKE,data/raw/Echoes/Echoes/TTA/udio/Ugh_Humans_Can_Join_Mystery_Mammal_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02465.mp3,True,encoded,1049517
sample_02466,FAKE,data/raw/Echoes/Echoes/TTA/udio/Ugh_Humans_Can_Join_Mystery_Mammal_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02466.mp3,True,encoded,2098989
sample_02466,FAKE,data/raw/Echoes/Echoes/TTA/udio/Ugh_Humans_Can_Join_Mystery_Mammal_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02466.mp3,True,encoded,1049517
sample_02483,FAKE,data/raw/Echoes/Echoes/TTA/udio/Different_Day_First_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02483.mp3,True,encoded,2094765
sample_02483,FAKE,data/raw/Echoes/Echoes/TTA/udio/Different_Day_First_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02483.mp3,True,encoded,1047405
sample_02484,FAKE,data/raw/Echoes/Echoes/TTA/udio/Different_Day_First_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02484.mp3,True,encoded,2094765
sample_02484,FAKE,data/raw/Echoes/Echoes/TTA/udio/Different_Day_First_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02484.mp3,True,encoded,1047405
sample_02493,FAKE,data/raw/Echoes/Echoes/TTA/udio/Hungry_Oh_Yeah_the_Future_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02493.mp3,True,encoded,2094765
sample_02493,FAKE,data/raw/Echoes/Echoes/TTA/udio/Hungry_Oh_Yeah_the_Future_udio_TTA_001.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02493.mp3,True,encoded,1047405
sample_02494,FAKE,data/raw/Echoes/Echoes/TTA/udio/Hungry_Oh_Yeah_the_Future_udio_TTA_002.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02494.mp3,True,encoded,2094765
sample_02494,FAKE,data/raw/Echoes/Echoes/TTA/udio/Hungry_Oh_Yeah_the_Future_udio_TTA_002.mp3,mp3_64,64k,data/processed/mp3_robustness/mp3_64/sample_02494.mp3,True,encoded,1047405
sample_02515,FAKE,data/raw/Echoes/Echoes/TTA/udio/Motocross_Mania_Monroeville_Music_Center_udio_TTA_001.mp3,mp3_128,128k,data/processed/mp3_robustness/mp3_128/sample_02515.mp3,True,encoded,2094765
